24247.668	0.010	0.010	0	0	0	0	2	e	0	0	0	0	1	e	74Ma.1
36371.390	0.030	0.030	0	0	0	0	3	e	0	0	0	0	2	e	74Ma.2
48494.76	0.040	0.040	0	0	0	0	4	e	0	0	0	0	3	e	74Ma.3
84865.166	0.010	0.010	0	0	0	0	7	e	0	0	0	0	6	e	74Ma.4
121233.301	0.010	0.010	0	0	0	0	10	e	0	0	0	0	9	e	74Ma.5
169719.648	0.010	0.010	0	0	0	0	14	e	0	0	0	0	13	e	74Ma.6
181840.209	0.010	0.010	0	0	0	0	15	e	0	0	0	0	14	e	74Ma.7
24175.751	0.020	0.020	1	0	0	0	2	e	1	0	0	0	1	e	74Ma.8
36263.46	0.010	0.010	1	0	0	0	3	e	1	0	0	0	2	e	74Ma.9
120873.34	0.005	0.005	1	0	0	0	10	e	1	0	0	0	9	e	74Ma.10
24208.276	0.040	0.040	1	1	1	0	2	e	1	1	1	0	1	e	74Ma.11
24236.538	0.040	0.040	1	1	1	0	2	e	1	1	1	0	1	e	74Ma.12
24300.64	0.005	0.005	0	1	1	0	2	e	0	1	1	0	1	e	74Ma.13
36450.876	0.020	0.020	0	1	1	0	3	e	0	1	1	0	2	e	74Ma.14
24316.962	0.020	0.020	0	2	2	0	2	e	0	2	2	0	1	e	74Ma.15
24254.68	0.005	0.005	1	2	0	0	2	e	1	2	0	0	1	e	74Ma.16
36400.79	0.010	0.010	0	2	2	0	3	e	0	2	2	0	2	e	74Ma.17
24373.26	0.005	0.005	0	3	1	0	2	e	0	3	1	0	1	e	74Ma.18
24368.76	0.010	0.010	0	4	0	0	2	e	0	4	0	0	1	e	74Ma.19
60932.540	0.025	0.025	0	3	1	0	5	e	0	3	1	0	4	e	74Ma.20
60950.15	0.006	0.006	0	4	2	0	5	e	0	4	2	0	4	e	74Ma.21
24110.60	0.010	0.010	0	0	0	1	2	e	0	0	0	1	1	e	74Ma.22
36165.72	0.010	0.010	0	0	0	1	3	e	0	0	0	1	2	e	74Ma.23
60915.415	0.020	0.020	0	3	3	0	5	e	0	3	3	0	4	e	74Ma.24
1016.7110475	0.0001001	0.0001001	0	2	0	0	2	e	0	1	0	0	1	e	87LaVaFa.1
1016.7209416	0.0000167	0.0000167	0	2	0	0	0	e	0	0	0	0	0	e	87LaVaFa.2
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	26	e	87LaVaFa.3
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	25	e	87LaVaFa.4
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	24	e	87LaVaFa.5
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	23	e	87LaVaFa.6
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	22	e	87LaVaFa.7
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	21	e	87LaVaFa.8
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	20	e	87LaVaFa.9
1033.4879987	0.0000033	0.0000033	0	3	0	1	27	e	0	1	0	1	19	e	87LaVaFa.10
1023.1893747	0.0000100	0.0000100	0	3	0	1	2	e	0	1	0	1	1	e	87LaVaFa.11
1023.1893747	0.0000100	0.0000100	0	3	0	1	3	e	0	1	0	1	2	e	87LaVaFa.12
1023.1893747	0.0000100	0.0000100	0	3	0	1	2	e	0	1	0	1	1	e	87LaVaFa.13
1023.1893747	0.0005003	0.0005003	0	3	0	1	2	e	0	1	0	1	1	e	87LaVaFa.14
1021.0569119	0.0100	0.0100	0	3	0	1	1	e	0	1	0	1	2	e	87LaVaFa.15
1021.0569119	0.0667	0.0667	0	3	0	1	1	e	0	1	0	1	2	e	87LaVaFa.16
1021.0569119	0.0100	0.0100	0	3	0	1	1	e	0	1	0	1	2	e	87LaVaFa.17
1021.0569119	0.0100	0.0100	0	3	0	1	1	e	0	1	0	1	2	e	87LaVaFa.18
